      Step     Time          Energy          fmax
FIRE:    0 11:31:20       72.903190       53.903789
FIRE:    1 11:31:20       51.701717       32.652564
FIRE:    2 11:31:20       38.832649       19.124086
FIRE:    3 11:31:21       31.161447       13.780218
FIRE:    4 11:31:21       26.603155       13.241414
FIRE:    5 11:31:21       23.788044       12.615747
FIRE:    6 11:31:21       21.849964       11.916578
FIRE:    7 11:31:21       20.293084       11.159120
FIRE:    8 11:31:21       18.866978       10.358929
FIRE:    9 11:31:21       17.472580        9.533901
FIRE:   10 11:31:21       16.094674        8.698548
FIRE:   11 11:31:21       14.752613        7.870884
FIRE:   12 11:31:22       13.470698        7.063617
FIRE:   13 11:31:22       12.272408        6.279045
FIRE:   14 11:31:22       11.174710        5.527886
FIRE:   15 11:31:22       10.187350        4.814846
FIRE:   16 11:31:22        9.315024        4.142153
FIRE:   17 11:31:22        8.558751        3.511677
FIRE:   18 11:31:22        7.916764        2.924552
FIRE:   19 11:31:22        7.385128        2.381131
FIRE:   20 11:31:22        6.958039        1.881417
FIRE:   21 11:31:22        6.627760        1.425588
FIRE:   22 11:31:23        6.384210        1.014563
FIRE:   23 11:31:23        6.214432        0.650384
FIRE:   24 11:31:23        6.103212        0.335394
FIRE:   25 11:31:23        6.036436        0.357670
FIRE:   26 11:31:23        6.004784        0.361940
FIRE:   27 11:31:23        6.007643        0.315197
FIRE:   28 11:31:23        5.981542        0.212195
FIRE:   29 11:31:23        5.959457        0.153748
FIRE:   30 11:31:24        5.934357        0.149779
FIRE:   31 11:31:24        5.908105        0.108771
FIRE:   32 11:31:24        5.896466        0.136049
FIRE:   33 11:31:24        5.883907        0.177927
FIRE:   34 11:31:24        5.864335        0.222907
FIRE:   35 11:31:24        5.839971        0.233738
FIRE:   36 11:31:24        5.808745        0.166115
FIRE:   37 11:31:25        5.782007        0.073280
FIRE:   38 11:31:25        5.762238        0.114463
FIRE:   39 11:31:25        5.740239        0.095703
FIRE:   40 11:31:25        5.715894        0.062456
FIRE:   41 11:31:25        5.688518        0.065824
FIRE:   42 11:31:25        5.665233        0.053098
FIRE:   43 11:31:26        5.668824        0.091977
FIRE:   44 11:31:27        5.661898        0.062581
FIRE:   45 11:31:28        5.657421        0.057182
FIRE:   46 11:31:28        5.658432        0.041565
FIRE:   47 11:31:29        5.658001        0.037300
FIRE:   48 11:31:29        5.657308        0.029277
FIRE:   49 11:31:29        5.656609        0.018443
FIRE:   50 11:31:30        5.656126        0.023697
FIRE:   51 11:31:31        5.655922        0.028316
FIRE:   52 11:31:31        5.655873        0.028767
FIRE:   53 11:31:31        5.655844        0.028185
FIRE:   54 11:31:32        5.655789        0.027038
FIRE:   55 11:31:32        5.655712        0.025361
FIRE:   56 11:31:32        5.655622        0.023208
FIRE:   57 11:31:32        5.655526        0.020649
FIRE:   58 11:31:33        5.655431        0.017781
FIRE:   59 11:31:33        5.655343        0.016892
FIRE:   60 11:31:33        5.655259        0.019715
FIRE:   61 11:31:33        5.655181        0.022512
FIRE:   62 11:31:33        5.655105        0.024912
FIRE:   63 11:31:33        5.655018        0.026493
FIRE:   64 11:31:33        5.654901        0.026847
FIRE:   65 11:31:33        5.654739        0.025614
FIRE:   66 11:31:33        5.654530        0.022547
FIRE:   67 11:31:33        5.654298        0.017678
FIRE:   68 11:31:33        5.654081        0.011667
FIRE:   69 11:31:34        5.653887        0.012014
FIRE:   70 11:31:34        5.653677        0.011968
FIRE:   71 11:31:34        5.653435        0.007962
