      Step     Time          Energy          fmax
BFGS:    0 15:22:06      -29.361332        4.918289
BFGS:    1 15:22:06      -30.366127        4.179805
BFGS:    2 15:22:06      -32.401169        2.503821
BFGS:    3 15:22:06      -33.489708        1.326847
BFGS:    4 15:22:06      -33.851383        0.962653
BFGS:    5 15:22:06      -33.911514        0.959326
BFGS:    6 15:22:07      -34.025745        0.962818
BFGS:    7 15:22:07      -34.127518        0.972619
BFGS:    8 15:22:07      -34.212036        0.982161
BFGS:    9 15:22:07      -34.305653        0.989951
BFGS:   10 15:22:07      -34.419579        0.992113
BFGS:   11 15:22:07      -34.518932        0.987698
BFGS:   12 15:22:07      -34.616306        0.979861
BFGS:   13 15:22:08      -34.715618        0.966560
BFGS:   14 15:22:08      -34.806293        0.945852
BFGS:   15 15:22:08      -34.877270        0.940507
BFGS:   16 15:22:08      -34.946987        0.938133
BFGS:   17 15:22:08      -35.051884        1.064369
BFGS:   18 15:22:08      -35.186626        1.173021
BFGS:   19 15:22:08      -35.338646        1.236005
BFGS:   20 15:22:09      -35.503082        1.261938
BFGS:   21 15:22:09      -35.673309        1.274876
BFGS:   22 15:22:09      -35.842678        1.285023
BFGS:   23 15:22:09      -36.012119        1.274660
BFGS:   24 15:22:09      -36.182877        1.236292
BFGS:   25 15:22:10      -36.372231        1.189544
BFGS:   26 15:22:10      -36.663280        1.270277
BFGS:   27 15:22:10      -36.987701        1.261154
BFGS:   28 15:22:10      -37.291325        1.268759
BFGS:   29 15:22:10      -37.596611        1.369088
BFGS:   30 15:22:10      -37.918549        1.485508
BFGS:   31 15:22:11      -38.256313        1.574572
BFGS:   32 15:22:11      -38.601688        1.615014
BFGS:   33 15:22:11      -38.941505        1.581978
BFGS:   34 15:22:11      -39.259804        1.463664
BFGS:   35 15:22:11      -39.541828        1.271719
BFGS:   36 15:22:12      -39.777946        1.032814
BFGS:   37 15:22:12      -39.965702        0.832778
BFGS:   38 15:22:12      -40.108231        0.922797
BFGS:   39 15:22:12      -40.211510        0.971744
BFGS:   40 15:22:13      -40.281631        0.954267
BFGS:   41 15:22:13      -40.303585        0.923262
BFGS:   42 15:22:13      -40.312634        0.893689
BFGS:   43 15:22:13      -40.315090        0.889397
BFGS:   44 15:22:13      -40.359619        0.807379
BFGS:   45 15:22:14      -40.387371        0.751674
BFGS:   46 15:22:14      -40.427387        0.648847
BFGS:   47 15:22:14      -40.467712        0.505796
BFGS:   48 15:22:14      -40.518932        0.369238
BFGS:   49 15:22:15      -40.552212        0.200539
BFGS:   50 15:22:15      -40.565315        0.073362
BFGS:   51 15:22:15      -40.566952        0.014565
BFGS:   52 15:22:15      -40.567001        0.002066
