      Step     Time          Energy          fmax
FIRE:    0 16:39:45       98.173964       82.120307
FIRE:    1 16:39:45       77.675756       67.388195
FIRE:    2 16:39:45       60.441560       54.432029
FIRE:    3 16:39:45       46.208220       43.190113
FIRE:    4 16:39:45       34.684186       33.587559
FIRE:    5 16:39:45       25.561818       25.490968
FIRE:    6 16:39:45       18.533383       18.757619
FIRE:    7 16:39:45       13.296637       13.247226
FIRE:    8 16:39:45        9.562663        8.811455
FIRE:    9 16:39:45        7.062096        5.305037
FIRE:   10 16:39:45        5.547995        2.590537
FIRE:   11 16:39:45        4.795494        0.873698
FIRE:   12 16:39:45        4.592440        1.247908
FIRE:   13 16:39:45        4.563697        1.242668
FIRE:   14 16:39:45        4.506463        1.232747
FIRE:   15 16:39:45        4.421015        1.219344
FIRE:   16 16:39:45        4.307271        1.204113
FIRE:   17 16:39:45        4.164378        1.188576
FIRE:   18 16:39:45        3.990534        1.173561
FIRE:   19 16:39:45        3.783153        1.159903
FIRE:   20 16:39:45        3.510839        1.149702
FIRE:   21 16:39:45        3.152507        1.142177
FIRE:   22 16:39:45        2.687944        1.113253
FIRE:   23 16:39:45        2.217713        1.065985
FIRE:   24 16:39:45        1.759566        0.986756
FIRE:   25 16:39:45        1.326409        0.869756
FIRE:   26 16:39:45        0.934594        0.703774
FIRE:   27 16:39:45        0.602350        0.493647
FIRE:   28 16:39:45        0.347649        0.401156
FIRE:   29 16:39:45        0.186362        0.404240
FIRE:   30 16:39:45        0.119585        0.622331
FIRE:   31 16:39:46        0.136669        0.819186
FIRE:   32 16:39:46        0.115780        0.734783
FIRE:   33 16:39:46        0.083499        0.579033
FIRE:   34 16:39:46        0.054000        0.374807
FIRE:   35 16:39:46        0.039267        0.150035
FIRE:   36 16:39:46        0.042480        0.224607
FIRE:   37 16:39:46        0.042065        0.220281
FIRE:   38 16:39:46        0.041270        0.211731
FIRE:   39 16:39:46        0.040159        0.199167
FIRE:   40 16:39:46        0.038822        0.182910
FIRE:   41 16:39:46        0.037364        0.163395
FIRE:   42 16:39:46        0.035890        0.141193
FIRE:   43 16:39:46        0.034494        0.117033
FIRE:   44 16:39:46        0.033127        0.089161
FIRE:   45 16:39:46        0.031875        0.110972
FIRE:   46 16:39:46        0.030757        0.140643
FIRE:   47 16:39:46        0.029659        0.166106
FIRE:   48 16:39:46        0.028326        0.183383
FIRE:   49 16:39:46        0.026437        0.188689
FIRE:   50 16:39:46        0.023764        0.178753
FIRE:   51 16:39:46        0.020354        0.151618
FIRE:   52 16:39:46        0.016639        0.108318
FIRE:   53 16:39:46        0.013207        0.063700
FIRE:   54 16:39:46        0.010074        0.090851
FIRE:   55 16:39:46        0.006581        0.090601
FIRE:   56 16:39:46        0.002720        0.054599
FIRE:   57 16:39:46        0.000143        0.048703
FIRE:   58 16:39:46       -0.000450        0.055646
FIRE:   59 16:39:46       -0.000589        0.049279
FIRE:   60 16:39:46       -0.000803        0.037322
FIRE:   61 16:39:46       -0.000993        0.021226
FIRE:   62 16:39:46       -0.001072        0.002923
