      Step     Time          Energy          fmax
FIRE:    0 16:35:58       91.192444       21.805008
FIRE:    1 16:35:58       78.641477       16.103298
FIRE:    2 16:35:58       69.524780       14.716325
FIRE:    3 16:35:58       62.629745       13.542070
FIRE:    4 16:35:58       56.777914       12.418992
FIRE:    5 16:35:58       51.140698       11.254746
FIRE:    6 16:35:58       45.458597       10.713850
FIRE:    7 16:35:58       39.897088        9.952097
FIRE:    8 16:35:58       34.720425        8.716889
FIRE:    9 16:35:58       30.142839        7.300210
FIRE:   10 16:35:58       26.266431        5.893536
FIRE:   11 16:35:58       23.093234        5.122080
FIRE:   12 16:35:58       20.565182        4.505452
FIRE:   13 16:35:58       18.597576        3.998772
FIRE:   14 16:35:58       17.097185        3.593006
FIRE:   15 16:35:58       15.970782        3.282248
FIRE:   16 16:35:58       15.135173        3.058014
FIRE:   17 16:35:58       14.525471        2.913198
FIRE:   18 16:35:58       14.088051        2.829520
FIRE:   19 16:35:58       13.744866        2.765229
FIRE:   20 16:35:58       13.353496        2.847763
FIRE:   21 16:35:58       12.758565        2.969131
FIRE:   22 16:35:58       11.947602        2.532479
FIRE:   23 16:35:58       11.098164        1.767660
FIRE:   24 16:35:58       10.405557        1.136521
FIRE:   25 16:35:58        9.946779        0.748394
FIRE:   26 16:35:58        9.696685        0.430614
FIRE:   27 16:35:58        9.594557        0.490675
FIRE:   28 16:35:59        9.592357        0.555306
FIRE:   29 16:35:59        9.453657        0.208392
FIRE:   30 16:35:59        9.441612        0.128624
FIRE:   31 16:35:59        9.436183        0.081618
FIRE:   32 16:35:59        9.435703        0.076139
FIRE:   33 16:35:59        9.434852        0.066221
FIRE:   34 16:35:59        9.433805        0.054128
FIRE:   35 16:35:59        9.432720        0.044593
FIRE:   36 16:35:59        9.431672        0.044494
FIRE:   37 16:35:59        9.430638        0.042857
FIRE:   38 16:35:59        9.429563        0.040157
FIRE:   39 16:35:59        9.428336        0.033100
FIRE:   40 16:35:59        9.427104        0.023748
FIRE:   41 16:35:59        9.426199        0.014555
FIRE:   42 16:35:59        9.425861        0.020173
FIRE:   43 16:35:59        9.425843        0.018952
FIRE:   44 16:35:59        9.425812        0.016595
FIRE:   45 16:35:59        9.425775        0.013269
FIRE:   46 16:35:59        9.425740        0.009254
