      Step     Time          Energy          fmax
FIRE:    0 12:36:31       -0.081832        0.091793
FIRE:    1 12:36:31       -0.082082        0.089564
FIRE:    2 12:36:31       -0.082557        0.085158
FIRE:    3 12:36:31       -0.083212        0.078677
FIRE:    4 12:36:31       -0.083983        0.070270
FIRE:    5 12:36:31       -0.084796        0.060134
FIRE:    6 12:36:32       -0.085571        0.048507
FIRE:    7 12:36:32       -0.086233        0.035665
FIRE:    8 12:36:32       -0.086754        0.020440
FIRE:    9 12:36:32       -0.087004        0.002904
