      Step     Time          Energy          fmax
FIRE:    0 13:23:40       23.140522       19.220506
FIRE:    1 13:23:40       18.748955       16.747240
FIRE:    2 13:23:40       15.109838       14.407157
FIRE:    3 13:23:40       12.106335       12.213362
FIRE:    4 13:23:40        9.647692       10.168025
FIRE:    5 13:23:40        7.660368        8.289865
FIRE:    6 13:23:40        6.078387        6.608916
FIRE:    7 13:23:40        4.845916        5.100743
FIRE:    8 13:23:40        3.910980        3.783166
FIRE:    9 13:23:40        3.225124        2.634701
FIRE:   10 13:23:40        2.741879        1.663786
FIRE:   11 13:23:40        2.412389        1.052780
FIRE:   12 13:23:40        2.188350        1.147862
FIRE:   13 13:23:40        2.026360        1.230160
FIRE:   14 13:23:40        1.891872        1.293781
FIRE:   15 13:23:40        1.761330        1.326434
FIRE:   16 13:23:40        1.624516        1.299929
FIRE:   17 13:23:40        1.481766        1.209106
FIRE:   18 13:23:40        1.329425        1.062905
FIRE:   19 13:23:40        1.155114        0.943125
FIRE:   20 13:23:40        0.941560        0.993230
FIRE:   21 13:23:40        0.699592        1.110994
FIRE:   22 13:23:40        0.496637        1.006764
FIRE:   23 13:23:40        0.417819        1.330942
FIRE:   24 13:23:40        0.255304        0.441852
FIRE:   25 13:23:40        0.283944        0.929577
FIRE:   26 13:23:40        0.255705        0.704163
FIRE:   27 13:23:40        0.225666        0.310687
FIRE:   28 13:23:40        0.218385        0.240281
FIRE:   29 13:23:41        0.217346        0.221817
FIRE:   30 13:23:41        0.215580        0.186342
FIRE:   31 13:23:41        0.213609        0.136685
FIRE:   32 13:23:41        0.211985        0.103863
FIRE:   33 13:23:41        0.211088        0.098087
FIRE:   34 13:23:41        0.210904        0.090190
FIRE:   35 13:23:41        0.210868        0.089987
FIRE:   36 13:23:41        0.210798        0.089579
FIRE:   37 13:23:41        0.210698        0.088964
FIRE:   38 13:23:41        0.210573        0.088140
FIRE:   39 13:23:41        0.210428        0.087101
FIRE:   40 13:23:41        0.210271        0.085841
FIRE:   41 13:23:41        0.210108        0.084352
FIRE:   42 13:23:41        0.209926        0.082432
FIRE:   43 13:23:41        0.209731        0.079976
FIRE:   44 13:23:41        0.209526        0.076863
FIRE:   45 13:23:41        0.209314        0.072977
FIRE:   46 13:23:41        0.209089        0.068223
FIRE:   47 13:23:41        0.208840        0.062538
FIRE:   48 13:23:41        0.208554        0.055882
FIRE:   49 13:23:41        0.208233        0.048217
FIRE:   50 13:23:41        0.207906        0.039487
FIRE:   51 13:23:41        0.207635        0.029607
FIRE:   52 13:23:41        0.207476        0.023941
FIRE:   53 13:23:41        0.207403        0.034716
FIRE:   54 13:23:41        0.207355        0.044937
FIRE:   55 13:23:41        0.207344        0.044762
FIRE:   56 13:23:42        0.207325        0.044413
FIRE:   57 13:23:42        0.207299        0.043891
FIRE:   58 13:23:42        0.207269        0.043198
FIRE:   59 13:23:42        0.207239        0.042333
FIRE:   60 13:23:42        0.207209        0.041301
FIRE:   61 13:23:42        0.207178        0.040118
FIRE:   62 13:23:42        0.207142        0.038661
FIRE:   63 13:23:42        0.207098        0.036910
FIRE:   64 13:23:42        0.207043        0.034849
FIRE:   65 13:23:42        0.206977        0.032466
FIRE:   66 13:23:42        0.206904        0.029760
FIRE:   67 13:23:42        0.206828        0.026763
FIRE:   68 13:23:42        0.206746        0.023585
FIRE:   69 13:23:42        0.206648        0.020397
FIRE:   70 13:23:42        0.206531        0.017629
FIRE:   71 13:23:42        0.206400        0.018866
FIRE:   72 13:23:42        0.206242        0.019116
FIRE:   73 13:23:42        0.206048        0.018112
FIRE:   74 13:23:42        0.205833        0.015564
FIRE:   75 13:23:42        0.205586        0.015564
FIRE:   76 13:23:43        0.205336        0.018084
FIRE:   77 13:23:43        0.205071        0.019957
FIRE:   78 13:23:43        0.204800        0.019413
FIRE:   79 13:23:43        0.204527        0.015284
FIRE:   80 13:23:43        0.204305        0.018897
FIRE:   81 13:23:43        0.204225        0.035841
FIRE:   82 13:23:43        0.204058        0.007241
