      Step     Time          Energy          fmax
FIRE:    0 14:48:52      154.762244       51.112581
FIRE:    1 14:48:52      130.562004       44.110457
FIRE:    2 14:48:52      113.459107       38.251075
FIRE:    3 14:48:52      101.442788       33.338113
FIRE:    4 14:48:52       92.524138       29.165154
FIRE:    5 14:48:52       84.953918       25.560444
FIRE:    6 14:48:52       77.626126       22.394297
FIRE:    7 14:48:52       70.279854       19.575402
FIRE:    8 14:48:52       63.304567       17.046983
FIRE:    9 14:48:53       57.486784       14.773994
FIRE:   10 14:48:53       53.634648       12.750947
FIRE:   11 14:48:53       52.085965       11.026444
FIRE:   12 14:48:53       48.218330       12.226335
FIRE:   13 14:48:53       45.229827       13.309606
FIRE:   14 14:48:53       42.777102       13.756213
FIRE:   15 14:48:53       40.138210       13.466841
FIRE:   16 14:48:53       37.238435       12.600071
FIRE:   17 14:48:53       34.350762       11.441362
FIRE:   18 14:48:53       31.728197       10.226066
FIRE:   19 14:48:53       29.434103        9.112144
FIRE:   20 14:48:53       27.375015        8.193565
FIRE:   21 14:48:53       25.439273        7.490451
FIRE:   22 14:48:53       23.595085        6.967932
FIRE:   23 14:48:53       21.870110        6.563523
FIRE:   24 14:48:53       20.291736        6.216073
FIRE:   25 14:48:53       18.865062        5.875971
FIRE:   26 14:48:53       17.582117        5.510099
FIRE:   27 14:48:53       16.429965        5.102830
FIRE:   28 14:48:53       15.395150        4.644482
FIRE:   29 14:48:53       14.468313        4.144541
FIRE:   30 14:48:53       13.646657        3.623671
FIRE:   31 14:48:53       12.931737        3.107370
FIRE:   32 14:48:53       12.322910        2.621140
FIRE:   33 14:48:53       11.813228        2.181043
FIRE:   34 14:48:53       11.392049        1.790276
FIRE:   35 14:48:53       11.049486        1.445012
FIRE:   36 14:48:54       10.778483        1.135999
FIRE:   37 14:48:54       10.573788        0.852739
FIRE:   38 14:48:54       10.427501        0.943071
FIRE:   39 14:48:54       10.325563        1.075850
FIRE:   40 14:48:54       10.250802        1.185887
FIRE:   41 14:48:54       10.187472        1.270292
FIRE:   42 14:48:54       10.122084        1.325895
FIRE:   43 14:48:54       10.042767        1.348167
FIRE:   44 14:48:54        9.940446        1.331679
FIRE:   45 14:48:54        9.811846        1.271768
FIRE:   46 14:48:54        9.662938        1.160625
FIRE:   47 14:48:54        9.509227        0.981764
FIRE:   48 14:48:54        9.371028        0.739356
FIRE:   49 14:48:54        9.267641        0.438495
FIRE:   50 14:48:54        9.217207        0.312655
FIRE:   51 14:48:54        9.238501        0.351451
FIRE:   52 14:48:54        9.192798        0.210782
FIRE:   53 14:48:54        9.143798        0.207148
FIRE:   54 14:48:54        9.116312        0.194006
FIRE:   55 14:48:54        9.100366        0.171000
FIRE:   56 14:48:54        9.090004        0.165653
FIRE:   57 14:48:54        9.089482        0.165285
FIRE:   58 14:48:54        9.085886        0.165893
FIRE:   59 14:48:54        9.081524        0.166812
FIRE:   60 14:48:54        9.079086        0.167794
FIRE:   61 14:48:54        9.077920        0.168907
FIRE:   62 14:48:55        9.075246        0.170352
FIRE:   63 14:48:55        9.069977        0.172167
FIRE:   64 14:48:55        9.063629        0.174163
FIRE:   65 14:48:55        9.057781        0.176430
FIRE:   66 14:48:55        9.052058        0.179298
FIRE:   67 14:48:55        9.043013        0.183419
FIRE:   68 14:48:55        9.030838        0.189133
FIRE:   69 14:48:55        9.018503        0.196462
FIRE:   70 14:48:55        9.001313        0.205222
FIRE:   71 14:48:55        8.979552        0.215422
FIRE:   72 14:48:55        8.952901        0.227797
FIRE:   73 14:48:55        8.916870        0.242816
FIRE:   74 14:48:55        8.868637        0.261514
FIRE:   75 14:48:55        8.815250        0.281622
FIRE:   76 14:48:55        8.755277        0.302186
FIRE:   77 14:48:55        8.691787        0.323772
FIRE:   78 14:48:55        8.622376        0.349704
FIRE:   79 14:48:55        8.546444        0.377219
FIRE:   80 14:48:55        8.465510        0.405857
FIRE:   81 14:48:55        8.378355        0.432386
FIRE:   82 14:48:55        8.286344        0.457040
FIRE:   83 14:48:55        8.188604        0.482669
FIRE:   84 14:48:55        8.085405        0.510084
FIRE:   85 14:48:56        7.976003        0.538949
FIRE:   86 14:48:56        7.860506        0.568720
FIRE:   87 14:48:56        7.738774        0.598609
FIRE:   88 14:48:56        7.610805        0.627632
FIRE:   89 14:48:56        7.476892        0.654865
FIRE:   90 14:48:56        7.337138        0.679577
FIRE:   91 14:48:56        7.191962        0.701107
FIRE:   92 14:48:56        7.041940        0.718716
FIRE:   93 14:48:56        6.887692        0.731504
FIRE:   94 14:48:56        6.730110        0.738408
FIRE:   95 14:48:56        6.570344        0.738183
FIRE:   96 14:48:56        6.409745        0.729382
FIRE:   97 14:48:56        6.249967        0.710294
FIRE:   98 14:48:56        6.093097        0.678822
FIRE:   99 14:48:56        5.941733        0.632410
FIRE:  100 14:48:56        5.799098        0.568550
FIRE:  101 14:48:56        5.669037        0.486225
FIRE:  102 14:48:56        5.556036        0.382852
FIRE:  103 14:48:56        5.466969        0.242266
FIRE:  104 14:48:56        5.412214        0.163039
FIRE:  105 14:48:56        5.403367        0.159443
FIRE:  106 14:48:56        5.394426        0.079167
FIRE:  107 14:48:56        5.392308        0.058792
FIRE:  108 14:48:56        5.391935        0.052486
FIRE:  109 14:48:56        5.391448        0.039768
FIRE:  110 14:48:57        5.391014        0.021877
FIRE:  111 14:48:57        5.390911        0.012747
FIRE:  112 14:48:57        5.390899        0.011985
FIRE:  113 14:48:57        5.390885        0.010605
FIRE:  114 14:48:57        5.390879        0.008861
