      Step     Time          Energy          fmax
BFGS:    0 15:43:51       72.987350       76.800281
BFGS:    1 15:43:52       14.285088       26.788330
BFGS:    2 15:43:52        0.599190       21.300746
BFGS:    3 15:43:52      -11.751473       15.812429
BFGS:    4 15:43:52      -22.133175       11.111691
BFGS:    5 15:43:53      -29.886164        7.456886
BFGS:    6 15:43:53      -34.916771        4.535620
BFGS:    7 15:43:53      -37.765911        2.360662
BFGS:    8 15:43:53      -39.076263        0.963214
BFGS:    9 15:43:54      -39.382980        0.418545
BFGS:   10 15:43:54      -39.442398        0.208233
BFGS:   11 15:43:54      -39.449596        0.147064
BFGS:   12 15:43:54      -39.450939        0.165409
BFGS:   13 15:43:54      -39.453182        0.179301
BFGS:   14 15:43:55      -39.457706        0.180012
BFGS:   15 15:43:55      -39.463913        0.145147
BFGS:   16 15:43:55      -39.468189        0.084073
BFGS:   17 15:43:56      -39.469669        0.043750
BFGS:   18 15:43:56      -39.470016        0.030116
BFGS:   19 15:43:56      -39.470078        0.030322
BFGS:   20 15:43:56      -39.470165        0.031507
BFGS:   21 15:43:57      -39.470413        0.033373
BFGS:   22 15:43:57      -39.470970        0.035089
BFGS:   23 15:43:57      -39.472202        0.038167
BFGS:   24 15:43:57      -39.474224        0.046691
BFGS:   25 15:43:57      -39.476021        0.031393
BFGS:   26 15:43:58      -39.476566        0.014812
BFGS:   27 15:43:58      -39.476612        0.011537
BFGS:   28 15:43:58      -39.476612        0.011107
BFGS:   29 15:43:58      -39.476639        0.008079
