      Step     Time          Energy          fmax
FIRE:    0 12:33:02       70.158756       33.004903
FIRE:    1 12:33:02       53.436246       25.026203
FIRE:    2 12:33:02       40.797678       18.680615
FIRE:    3 12:33:02       31.419224       13.598562
FIRE:    4 12:33:02       24.659128        9.494209
FIRE:    5 12:33:02       20.019145        6.135009
FIRE:    6 12:33:02       17.113478        3.412856
FIRE:    7 12:33:03       15.641006        2.968822
FIRE:    8 12:33:03       15.334068        2.715193
FIRE:    9 12:33:03       15.235304        2.693370
FIRE:   10 12:33:03       15.051522        2.651358
FIRE:   11 12:33:03       14.804973        2.591484
FIRE:   12 12:33:03       14.518123        2.515399
FIRE:   13 12:33:03       14.206133        2.423017
FIRE:   14 12:33:03       13.874029        2.312509
FIRE:   15 12:33:03       13.520373        2.181555
FIRE:   16 12:33:03       13.104065        2.011720
FIRE:   17 12:33:03       12.626300        1.796533
FIRE:   18 12:33:03       12.110281        1.534218
FIRE:   19 12:33:03       11.625954        1.245742
FIRE:   20 12:33:03       11.246783        0.976203
FIRE:   21 12:33:03       10.953077        0.731280
FIRE:   22 12:33:03       10.727620        0.510697
FIRE:   23 12:33:03       10.567605        0.313241
FIRE:   24 12:33:03       10.479682        0.139848
FIRE:   25 12:33:03       10.465305        0.105976
FIRE:   26 12:33:03       10.464858        0.098185
FIRE:   27 12:33:03       10.464091        0.083220
FIRE:   28 12:33:03       10.463216        0.062270
FIRE:   29 12:33:04       10.462470        0.037010
FIRE:   30 12:33:04       10.462037        0.033818
FIRE:   31 12:33:04       10.461970        0.036536
FIRE:   32 12:33:04       10.461962        0.036405
FIRE:   33 12:33:04       10.461947        0.036144
FIRE:   34 12:33:04       10.461925        0.035757
FIRE:   35 12:33:04       10.461896        0.035246
FIRE:   36 12:33:04       10.461863        0.034617
FIRE:   37 12:33:04       10.461825        0.033878
FIRE:   38 12:33:04       10.461785        0.033035
FIRE:   39 12:33:04       10.461738        0.031995
FIRE:   40 12:33:04       10.461685        0.030731
FIRE:   41 12:33:04       10.461626        0.029224
FIRE:   42 12:33:04       10.461561        0.027464
FIRE:   43 12:33:04       10.461490        0.025462
FIRE:   44 12:33:04       10.461412        0.023249
FIRE:   45 12:33:04       10.461322        0.020871
FIRE:   46 12:33:04       10.461220        0.018375
FIRE:   47 12:33:04       10.461108        0.015791
FIRE:   48 12:33:04       10.460996        0.013088
FIRE:   49 12:33:05       10.460903        0.010101
FIRE:   50 12:33:05       10.460843        0.006408
