      Step     Time          Energy          fmax
BFGS:    0 13:33:43       94.931221      100.559614
BFGS:    1 13:33:43       -2.560286       28.486270
BFGS:    2 13:33:44      -23.369488       15.084976
BFGS:    3 13:33:44      -31.176270        7.721967
BFGS:    4 13:33:44      -34.717655        3.296695
BFGS:    5 13:33:44      -35.644470        1.400749
BFGS:    6 13:33:44      -35.822906        0.705877
BFGS:    7 13:33:44      -35.867111        0.582054
BFGS:    8 13:33:44      -35.961662        0.557586
BFGS:    9 13:33:44      -36.155556        0.535584
BFGS:   10 13:33:45      -36.201569        0.293167
BFGS:   11 13:33:45      -36.231419        0.239761
BFGS:   12 13:33:45      -36.238876        0.166906
BFGS:   13 13:33:45      -36.245964        0.092062
BFGS:   14 13:33:45      -36.247055        0.091915
BFGS:   15 13:33:45      -36.257462        0.135093
BFGS:   16 13:33:45      -36.259521        0.172945
BFGS:   17 13:33:45      -36.261887        0.198823
BFGS:   18 13:33:45      -36.266506        0.224960
BFGS:   19 13:33:45      -36.281857        0.256864
BFGS:   20 13:33:46      -36.337296        0.075938
BFGS:   21 13:33:46      -36.238297        0.466056
BFGS:   22 13:33:46      -36.339321        0.030561
BFGS:   23 13:33:46      -36.339832        0.010106
BFGS:   24 13:33:46      -36.340012        0.010750
BFGS:   25 13:33:46      -36.340023        0.008951
